短评内容,头像,星级评分数,j,用户连接,用户名,是否看过,评论时间
前两天在交道口二条某酒吧看见郭柯宇了 足足瞄了她十秒   等全季结束再来评,https://img2.doubanio.com/icon/u2311767-2.jpg,32,,https://www.douban.com/people/2311767/,Archuleta,看过,"
                    2021-10-06 15:23:34
                "
郭柯真的已经不是凡人境界了 章贺还在凡间摸脑袋 问了个20分的问题 郭柯给了120分的答案 还生气为什么答的超纲了…… ,https://img9.doubanio.com/icon/u85087075-5.jpg,49,,https://www.douban.com/people/85087075/,脚趾姑娘,看过,"
                    2021-10-10 19:09:12
                "
1.男人的可怕在于他们知道孩子是绑住一个女人最好的方法；2.当女人有了经济自由，她们开始追求自我、放弃忍耐，可是男人还处于婚姻等同于长期捆绑、女人应该忍受一切，她们的成长处于不同步发展；3.男人最知道他们应该改变什么，但是他们不愿意即便爱你也不愿意，所以不要再盲目的相信他们会改变了，遇到合适的才重要；4.这三对夫妇他们是真诚的，分享悲伤的时候我们只会掩藏但无法伪装；5.记得包容对方的缺点和爱对方的优点一样重要；6.我们的相遇是爱的相撞，我们的离别大多是爱的需求未得到满足；7.原来迷茫才是永恒的课题，无论你是二十岁、三十岁还是四十岁；,https://img1.doubanio.com/icon/u90217363-7.jpg,39,,https://www.douban.com/people/90217363/,黑眼胖子,看过,"
                    2021-09-13 00:23:17
                "
看到最后，觉得老王可怜，一个固步在自己价值体系里的人，一个凡事不能一点逾越逾越就是“错”的人，一个连老婆给孩子挑衣服当礼物都觉得不如益智玩具“有用”的人，一个视老婆为唯一朋友的人，最后面对失去。也许是工作相同，看到最后，想起他录制节目过程能拿出电脑写剧本；跟老婆说“只能拥抱一分钟“都能理解他的压力了，能把这份工作干到50太不容易了；至于很多人都喜欢的郭姐，记得章贺问她”我有什么优点？”时，她对着章贺那个做了假体的鼻子说：“你鼻子挺好看的，多挺。” 为了过度保护自己而开的玩笑，对别人太残酷。,https://img9.doubanio.com/icon/u1255665-16.jpg,27,,https://www.douban.com/people/mylsng13/,次非,看过,"
                    2021-10-20 14:29:11
                "
每一对都各有矛盾，若要简单概括，那就是女的在向前走，男的若不是到了离婚的地步，基本不觉得自己在婚姻中有啥问题。对郭柯宇最能感同身受，我前夫恰恰综合了老王和章贺的特质。三位男嘉宾都很典型，综合了爹味、自恋、自私、巨婴种种，倒不是说哪个人本身很坏，而是父权社会种下的恶果，必须改变大环境，个体也必须从自己改变。男人没有出轨、家暴、吸毒（好男人标准就这么低），不代表他们就是合格的伴侣、父亲。有孩子的中国女人，如果不是过不下去，大概都想过维护婚姻，而不是选择做单亲妈妈，尤其是在文化洗脑、舆论压力、缺乏社会支持的背景下。理解那些磕糖的年轻姑娘，她们憧憬天长地久的爱情与婚姻，因为就是这样被教育长大的——爱情婚姻才是女人的终极目标和幸福，而不是成就自我、认识世界。希望三位女嘉宾未来都能活得更自由。,https://img2.doubanio.com/icon/u37019778-22.jpg,32,,https://www.douban.com/people/37019778/,diduanyan,看过,"
                    2021-10-14 00:26:31
                "
男人真的好团结。,https://img1.doubanio.com/icon/u79091050-9.jpg,33,,https://www.douban.com/people/79091050/,棕羊,看过,"
                    2021-10-03 16:28:43
                "
不明白大家为什么指责小朱，老王这种人谁能跟他处下去，真佩服小朱还跟他生活了19年，换我19分钟都待不下去，已经不是讲道理的事情了，就是喜欢把自己的想法强加给别人，嘉宾指责的时候，明明自己有问题，还一直不承认，哪来的脸说别人不优秀，小朱的闺蜜真给力，小朱你也要刚起来，好喜欢佟姐，清醒，如果她不结婚的话，完全是我想活成的样子，郭和章觉得好拧巴，不管是处理自己的感情，还是点评别人的感情，都不喜欢他俩的观点,https://img1.doubanio.com/icon/user_normal.jpg,27,,https://www.douban.com/people/172810763/,xsl,看过,"
                    2021-10-02 12:24:02
                "
女三穿着短袖婚纱，在穿着棉袄都冷的夜里流着眼泪质问对方为什么。剧本！！！,https://img9.doubanio.com/icon/u149613842-4.jpg,36,,https://www.douban.com/people/149613842/,nn,看过,"
                    2021-07-30 21:51:39
                "
一个人要充分地了解并理解自我，并理顺自己与这个世界的关系，这是每个人的终极命题。当这道题解不清楚的时候，它首先会把这个困境投射在亲密关系上。这个节目很妙的是，离婚夫妇一定是这世界上对彼此最坦诚的人，在这个基础上它展现了非常多的有共性的问题，同时提供了非常丰富而且相对客观的视角，当事人怎么想怎么看，他/她的伴侣怎么想怎么看，他们身边的同性/异性朋友怎么看，屏幕外的人怎么看……经过这么多层的冲刷洗礼，很多东西被纤毫毕现、毫无保留地呈现出来了。,https://img9.doubanio.com/icon/u105417000-124.jpg,35,,https://www.douban.com/people/105417000/,知名不具,看过,"
                    2021-09-06 15:59:59
                "
章和郭的婚姻關係簡直和我and我娘的關係一模一樣 可以說是齟齬不合互不待見形同陌路的巔峰之境 這個節目驗證了把自己的快樂建立在別人的痛苦上是多麼快樂哈哈哈 感覺其他人是去復合的 爾朱雅瓊是去翻紅的 又作又做作 聽我這語氣像不像老王？而且我愛唱歌不=別人愛我唱歌更不=我唱歌好聽/ KK不就是男版的朱雅瓊嗎！其實這群人拆了大可重組一個完美家庭 章當爹 佟當娘 欠揍的KK當兒子 再配上老王這樣的管家 闔家幸福/ 希望渣男渣女們放過孩子 好聚好散~,https://img1.doubanio.com/icon/u1531287-18.jpg,18,,https://www.douban.com/people/boe/,一個死槍槍,看过,"
                    2021-07-29 11:06:42
                "
我认识的只有那合久的分了，没见过分久的合,https://img9.doubanio.com/icon/u131212588-4.jpg,47,,https://www.douban.com/people/131212588/,非常私人,看过,"
                    2021-08-19 17:42:50
                "
体面的爱人必定是双方都体面。只要你觉得一方极品了，放心吧，另一方在办事儿上也清爽不到哪里去。,https://img9.doubanio.com/icon/u29786206-24.jpg,27,,https://www.douban.com/people/yyy18n/,琦殿,看过,"
                    2021-08-22 21:50:20
                "
强推芒果台《再见爱人》。《爸爸去哪儿》之后最好的国产真人秀。如果有剧本的话，也是21世纪以来最好的国产爱情片。,https://img1.doubanio.com/icon/u32433633-17.jpg,45,,https://www.douban.com/people/32433633/,王富贵,看过,"
                    2021-10-20 14:04:50
                "
这个真的太好了，所有的影视剧都在告诉人爱有多美好，社会上从不缺少宣扬爱情美妙的声音，可在感情里的问题和挫折里，寻找答案仿佛如上世纪的迷题，翻着泛黄的古书听着八方讨论却无法找到直接的答案。我们需要爱的教育，需要更多健康爱正确爱的方法论。,https://img2.doubanio.com/icon/u156785346-2.jpg,47,,https://www.douban.com/people/q70263145/,芝士融化了,看过,"
                    2021-08-07 13:46:58
                "
一档可以坐下来观看的真人秀节目。通过他们的表情，眼神，肢体动作，语气等等，隔着屏幕都能体会——甚至是看到——他们心脏的紧缩，情绪的松弛，喜悦的滋生与蔓延，朦胧的希望，无数痛苦压制成形的绝望，犹豫，不舍，矛盾，爱意与怨恨，温情与痛责，等等等等。想象一下，移去镜头，这些还会更大更猛烈。奇怪的是，他们都是自己婚姻问题的承受者，都深刻透彻，但一议论起对手的婚姻问题来，立刻可以指指点点，诲人不倦，好为人师，似乎只要照他们教导做，问题就不存在了。这一点上，王秋雨和朱雅琼最好，他们是自我批评最多的一对，最谦虚的一对。,https://img1.doubanio.com/icon/u3064233-99.jpg,10,,https://www.douban.com/people/3064233/,石头摇篮,看过,"
                    2021-10-17 12:10:24
                "
有人寻求答案，有人索要偿还。多少次谈到爱我仍会想起伦敦生活里神父开口那句“love is awful.”不够勇敢、不够平坦都难以品尝爱，重于结果、困于角色都妨碍体验爱。博弈、推拉、对峙、沉默皆为爱的呈现方式，分离与失去并不与爱相悖。沈老师讲爱是勇敢者的游戏，这也是我退避与多虑的原因。 爱如此复杂，变化万端也让我们走向完满。让我抚摸你的霜吧，别害怕是否地久天长。,https://img2.doubanio.com/icon/u215837763-1.jpg,29,,https://www.douban.com/people/215837763/,東河,看过,"
                    2021-10-27 19:29:07
                "
综艺做得这么真实又这么真诚，只能说是天时地利人和的成功了。节目组应该和豆瓣合作营销，把“想看”“在看”“看过”，改成“想爱”“在爱”与“爱过”。,https://img2.doubanio.com/icon/u98082359-1.jpg,24,,https://www.douban.com/people/98082359/,五加皮,看过,"
                    2021-10-20 21:16:46
                "
结婚：来呀，互相伤害鸭,https://img9.doubanio.com/icon/u27465503-26.jpg,14,,https://www.douban.com/people/wikimedia/,WIKI魏,看过,"
                    2021-08-30 22:30:56
                "
五星神综。最完美的离婚，复盘文学天花板。刚开始也质疑没有感情纠葛和金钱纠纷的离婚综艺到底有什么好看的，然后就在一次次复盘聊天间入坑了。be美学的核心在于不合适的人之间的无效沟通和反向努力。每期看完都疯狂刷小组，有些直男一看就懂的细节从来没有女性观众点出来，就觉得好可惜！,https://img2.doubanio.com/icon/u57471462-32.jpg,25,,https://www.douban.com/people/57471462/,甜水园子温,看过,"
                    2021-10-20 22:30:49
                "
最后一集我暴风哭泣,https://img1.doubanio.com/icon/u44481734-9.jpg,22,,https://www.douban.com/people/gotothefield/,fushia,看过,"
                    2021-10-20 15:49:36
                "
个人的年度综艺,https://img9.doubanio.com/icon/u1026712-84.jpg,10,,https://www.douban.com/people/pinkonion/,水木丁,看过,"
                    2021-10-21 19:53:58
                "
这就是真实生活里的状态吧。另外，老王就是典型的钢铁直男加不会说，人真的不坏也没有花花肠子，而且明显是有爱的。但是看微博，这把人家给骂的，恨不得人家去死。如果，两个人最后和好了，这些骂句会成为再次离婚的导火索吧…,https://img2.doubanio.com/icon/u157091369-3.jpg,36,,https://www.douban.com/people/157091369/,孙小騰 Takky S.,看过,"
                    2021-08-11 20:40:02
                "
