短评内容,头像,星级评分数,j,用户连接,用户名,是否看过,评论时间
我好爱观察团！每句话都能说到我心里！,https://img9.doubanio.com/icon/u147468118-4.jpg,0,,https://www.douban.com/people/147468118/,想做什么做什么,看过,"
                    2022-02-04 14:41:25
                "
郭和章最后那点太戳人了,https://img2.doubanio.com/icon/u168103763-1.jpg,1,,https://www.douban.com/people/168103763/,清风往事,看过,"
                    2021-10-20 17:26:29
                "
因为隔离被困家中，无意间翻到这个综艺，太喜欢了，无论是从剪辑报还是调色还是一系列环节的设置，就连嘉宾的选择都恰到好处，看起来很舒服，不矫情！喜欢！,https://img2.doubanio.com/icon/u84485597-2.jpg,0,,https://www.douban.com/people/84485597/,rencontrer,看过,"
                    2021-08-04 17:40:21
                "
观察嘉宾请的挺好的，讨论的话题有深度，看节目能让人思考挺多问题,https://img9.doubanio.com/icon/u191076184-4.jpg,0,,https://www.douban.com/people/191076184/,未注销,看过,"
                    2021-10-23 14:15:30
                "
第一集就戳到我泪点。眼神疏离，逃避，爱到嘴边变成插向对方的刀。给自己的婚礼，感情里的卑微，亏欠与不甘心。“你为什么不记得”，答案已经不再重要。太熟悉了。这期看到人之所以为人，就是有自由且流动的情感。但无论我们如何定义，当天拥抱的温度仍然会真切地温暖彼此。泪崩。最后的三十六问和结局甚至有了电影感，感谢三组嘉宾的真诚。,https://img9.doubanio.com/icon/u177178324-5.jpg,0,,https://www.douban.com/people/177178324/,林子牧,看过,"
                    2022-03-06 06:43:21
                "
珍惜，感恩,https://img2.doubanio.com/icon/u58142162-3.jpg,0,,https://www.douban.com/people/58142162/,(╯▽╰),看过,"
                    2021-11-11 05:41:06
                "
节目组太厉害啦。真的很棒！拍到的是活生生的人，不是“演员”。哎，真的太好看了😭🥺🧡 目前看到的最好看的综艺节目🌼 也爱节目中所有的人🧡祝幸福🧡,https://img9.doubanio.com/icon/u153852646-24.jpg,0,,https://www.douban.com/people/babincho/,babincho🍊,看过,"
                    2021-10-21 12:36:23
                "
挺真实的。 真的心酸。也给人一些启发。,https://img2.doubanio.com/icon/u82926041-2.jpg,2,,https://www.douban.com/people/82926041/,晴天橘子,看过,"
                    2021-07-31 22:04:12
                "
人性幽微复杂，但真诚是最能打动人的～,https://img2.doubanio.com/icon/u121782050-1.jpg,0,,https://www.douban.com/people/121782050/,coral5533,看过,"
                    2021-10-30 08:39:21
                "
情感教育真的太重要了‼️看老王就知道不会情感沟通实在是太可怕了。,https://img2.doubanio.com/icon/u3083410-1.jpg,1,,https://www.douban.com/people/3083410/,lisarrr,看过,"
                    2021-09-22 08:17:01
                "
打动人的事真实,https://img9.doubanio.com/icon/u54042129-14.jpg,0,,https://www.douban.com/people/54042129/,星黛露,看过,"
                    2021-10-21 00:44:22
                "
后知后觉的看了这档节目，真实的展现了幸福的家庭都是相似的，不幸的家庭有各自的不幸。也反思了很多我曾经在亲密关系中的行为，还是对爱情保持期待💗,https://img9.doubanio.com/icon/u218444331-5.jpg,1,,https://www.douban.com/people/218444331/,l,看过,"
                    2022-02-28 20:54:24
                "
“人之所以为人，就是有自由而流动，无法被归类的感情”。学习了好多，哭破防了一次又一次，在感情的路上持续学习中，愿未来也能拥有健康、幸福～,https://img2.doubanio.com/icon/u154258333-1.jpg,0,,https://www.douban.com/people/154258333/,俏君,看过,"
                    2021-11-07 01:04:12
                "
"
三对离婚和濒临离婚的夫妻一起旅行的节目
这节目太真实了
相处了十几年也相互不了解的夫妻
紧关自己的心门
也不想进入对方的世界
没有回应的感情也太折磨人了
感情好微妙
特别是在章贺和郭柯身上
我发现爱和恨是同一时间存在的

“爱和分别 并不相悖”
大概这就是说不清道不明离不开又无法改变的无奈",https://img1.doubanio.com/icon/u138085811-9.jpg,1,,https://www.douban.com/people/138085811/,什么彭,看过,"
                    2021-09-11 16:56:56
                "
郭姐太可爱了，最后下车那段比电视剧还好,https://img3.doubanio.com/icon/u45788070-20.jpg,0,,https://www.douban.com/people/narcisseline/,DANSLALUNE,看过,"
                    2021-10-21 01:36:36
                "
第一季会不会成为天花板。我一个单身在看离婚节目也能流泪。,https://img2.doubanio.com/icon/u82511347-3.jpg,0,,https://www.douban.com/people/82511347/,Tina,看过,"
                    2021-10-24 21:22:08
                "
气死个人,https://img2.doubanio.com/icon/u155372752-2.jpg,0,,https://www.douban.com/people/155372752/,果凛,看过,"
                    2021-08-24 01:08:26
                "
确实挺好看的，夫妻之间很多事情是一两句说不清的，说给外人听的时候也是无法理解体会到自己在当时的情境下的心情状态。挺真实的，情节安排的也很好，看了很感动,https://img2.doubanio.com/icon/u185093657-1.jpg,0,,https://www.douban.com/people/185093657/,星星星球的猫,看过,"
                    2021-11-08 18:11:03
                "
最感动的是，章鱼夫妇最后的选择，问题是18天的旅程中是否心动过？章贺在漏斗刚转过来就立马选择开门下车，郭柯在倒计时结束后没有下车，但在车开大概10米距离后选择停车下车，两个人抱在一起，太感动了。,https://img9.doubanio.com/icon/u145836354-5.jpg,0,,https://www.douban.com/people/145836354/,吗咿呀嘿,看过,"
                    2021-11-07 01:07:41
                "
五星给我最喜欢的嘉宾郭柯、还有非常用心的节目组。虽然一开始有点讶异于我国女性对于问题男性/问题关系的耐受程度（几位男嘉宾的出格言行一度让我有种和他们打一架的冲动），但是看到后来还是忍不住泪流满面。不管章贺的表现是否出于真心，他和郭柯在节目里都展现出了当婚姻结束后、两个人相爱的关系依旧存续的可能性～,https://img9.doubanio.com/icon/u80871215-4.jpg,0,,https://www.douban.com/people/dyy19940718/,草木有本心,看过,"
                    2021-11-20 13:12:14
                "
real reality show,https://img1.doubanio.com/icon/u153289160-19.jpg,0,,https://www.douban.com/people/153289160/,cyandddday,看过,"
                    2021-10-29 00:30:42
                "
看郭章二人的第十二期觉得特别特别美好，画面、情感、未来，可惜第十三期告诉我们现实是什么。,https://img2.doubanio.com/icon/u153858825-2.jpg,0,,https://www.douban.com/people/153858825/,南瓜同学,看过,"
                    2021-10-28 10:00:26
                "
现实永远比电影更令人感动,https://img2.doubanio.com/icon/u189466265-2.jpg,1,,https://www.douban.com/people/189466265/,MMMFFF,看过,"
                    2021-10-20 16:29:43
                "
用理解去爱，再用爱去理解,https://img1.doubanio.com/icon/u73751677-17.jpg,0,,https://www.douban.com/people/73751677/,晕车麻薯球,看过,"
                    2022-01-17 22:33:12
                "
 我们都要学会接受不完美的自己，接受别人听不懂看不懂自己的现实，学会表达和倾听，学会自己管理情绪，学会接受两个不合适的人浪费磨合的时间成本，其实也是成长的过程（工作同理）。总结就是，保持对自己的思考和对他人和时间的宽容。  ,https://img9.doubanio.com/icon/u173265202-4.jpg,0,,https://www.douban.com/people/173265202/,真香屁桃,看过,"
                    2021-10-27 00:45:29
                "
好棒,https://img2.doubanio.com/icon/u162894223-3.jpg,0,,https://www.douban.com/people/162894223/,廷俗,看过,"
                    2021-10-18 23:38:07
                "
对于爱情与婚姻有了更多思考,https://img2.doubanio.com/icon/u54381776-2.jpg,0,,https://www.douban.com/people/54381776/,离-线。,看过,"
                    2021-12-05 23:59:44
                "
文案很好，其实真实中又带着不切实际，现实生活中的婚姻总是带着一地的鸡零狗碎，抛开鸡零狗碎之后原来我们还是可以。,https://img2.doubanio.com/icon/u65094317-2.jpg,0,,https://www.douban.com/people/65094317/,又梦三年,看过,"
                    2021-10-21 14:11:37
                "
蛮新颖的节目,https://img3.doubanio.com/icon/u169575320-20.jpg,1,,https://www.douban.com/people/169575320/,你困了吗,看过,"
                    2021-09-03 18:34:55
                "
希望有更多准备结婚或者离婚的人都看看，真的会有很多启发,https://img2.doubanio.com/icon/u202331316-1.jpg,0,,https://www.douban.com/people/202331316/,Lin,看过,"
                    2021-08-06 01:16:10
                "
三对离异和待离婚夫妻去旅行，虽然节目创意是参考韩国的，但我们还是赶上了。也抓狂，也有甜，也有风景，也有思考。,https://img9.doubanio.com/icon/u122005195-4.jpg,0,,https://www.douban.com/people/122005195/,Honggie,看过,"
                    2021-09-22 14:37:07
                "
接近尾声觉得可以给出高分，三对嘉宾都很有勇气，镜头前的相处毫不掩饰自身的缺点，大结局来临前尚不知道他们最终的选择，但每周节目看下来，无论你的情感状态是已婚、恋爱还是单身，都一定能够对照嘉宾发现自己存在的相似问题或找到一些情感疑惑的答案。,https://img9.doubanio.com/icon/u130364553-6.jpg,0,,https://www.douban.com/people/130364553/,Fleur,看过,"
                    2021-10-21 13:20:57
                "
4.5/好爱郭柯宇好爱好爱，敏感破碎。文案写得很好，能够感觉到这个节目在做内容，在对现象进行解读，做拔高。后面几期有点疲软了，除了老王和雅琼，其他两对的问题始终都感觉触碰不到核心。尤其是章贺和郭柯宇呀，一个只求答案，一个不忆过往。她们俩在旅途中表现出来的心动永远只是浮萍，雨打来就会散开。,https://img2.doubanio.com/icon/u166249422-23.jpg,1,,https://www.douban.com/people/166249422/,沉水倦熏,看过,"
                    2021-10-24 00:15:49
                "
还可以，综艺做的不错，意义上还是比较薄，估计第二季会请素人来了,https://img9.doubanio.com/icon/u157806183-4.jpg,0,,https://www.douban.com/people/157806183/,zzhaox,看过,"
                    2021-10-05 19:49:52
                "
从开播之后，每一期都很认真的追。感觉在每个人身上多多少少都能看到自己的影子。之前特别不能理解章鱼这对，特别为王秋雨和朱雅琼惋惜。看了番外和大电影版，又有不一样的感悟。每个人的选择都是经过深思熟虑的。祝福他们。也希望自己在之后的两性关系中能够更好的处理。很好的节目，真的，能让我们学习和成长不少。以后多出一些这样的节目吧～谢谢,https://img2.doubanio.com/icon/u141966505-3.jpg,0,,https://www.douban.com/people/141966505/,小小酥,看过,"
                    2021-10-30 16:00:35
                "
很棒的综艺,https://img1.doubanio.com/icon/u176404718-27.jpg,0,,https://www.douban.com/people/176404718/,饱,看过,"
                    2021-10-16 21:09:54
                "
我原以为我是一个坚定的万事如意爱好者，但是有些时刻的生活愿景好像总是以为遗憾或者悲情色彩才会“对大家都好”,https://img1.doubanio.com/icon/u158204941-7.jpg,0,,https://www.douban.com/people/158204941/,levaaaaa,看过,"
                    2021-10-21 17:05:34
                "
